gitRepository,repository,file,taskId,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1313,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1318,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1323,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1328,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1333,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1338,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1343,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1348,24,27,1.12,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1353,24,27,1.12,16,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1359,25,29,1.16,16,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1364,22,24,1.09,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1371,24,26,1.08,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1377,24,26,1.08,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1383,24,26,1.08,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1389,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1394,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1399,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1404,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1409,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1414,25,27,1.08,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1419,28,33,1.18,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1425,29,35,1.21,16,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1430,25,27,1.08,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1435,28,33,1.18,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1441,29,35,1.21,16,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1446,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1451,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1456,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1461,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1466,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1471,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1476,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1481,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1486,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1491,25,28,1.12,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1496,25,27,1.08,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1501,28,33,1.18,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1507,29,36,1.24,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1513,29,36,1.24,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1519,29,36,1.24,15,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1525,30,38,1.27,16,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1530,25,27,1.08,14,0,0,8,0,6
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1538,20,23,1.15,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1552,25,30,1.2,8,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner.yml,1564,32,37,1.16,9,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,815,25,26,1.04,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,821,46,60,1.3,17,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,833,47,66,1.4,18,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,1574,25,26,1.04,10,0,0,65,0,120
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,1575,46,60,1.3,17,0,0,65,0,120
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner.yml,1578,47,66,1.4,18,0,0,65,0,120
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,864,13,14,1.08,5,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,873,14,16,1.14,5,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,896,14,16,1.14,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,898,24,26,1.08,8,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,909,25,29,1.16,9,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,915,13,14,1.08,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-debian.yml,918,10,11,1.1,3,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-redhat.yml,950,14,16,1.14,5,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-redhat.yml,956,17,19,1.12,7,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-redhat.yml,975,25,28,1.12,6,0,0,0,0,4
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1004,23,26,1.13,6,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1011,12,11,0.92,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1019,9,8,0.89,5,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1026,10,9,0.9,6,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1034,16,15,0.94,8,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1041,10,9,0.9,3,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1044,15,15,1.0,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1050,16,16,1.0,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1053,14,14,1.0,7,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1055,18,18,1.0,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-macos.yml,1061,10,9,0.9,3,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/Unix.yml,1095,28,32,1.14,10,0,0,0,0,2
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/Unix.yml,1100,16,16,1.0,7,0,0,2,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/register-runner.yml,1106,12,12,1.0,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/register-runner.yml,1142,37,50,1.35,15,0,0,2,0,1
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners.yml,1185,23,28,1.22,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners.yml,1190,7,6,0.86,3,0,0,65,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners.yml,1591,34,36,1.06,18,0,0,65,0,63
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner.yml,1196,12,12,1.0,5,0,0,65,0,63
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner.yml,1202,10,10,1.0,4,0,0,63,0,63
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner.yml,1583,25,29,1.16,8,0,0,65,0,293
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1597,11,10,0.91,3,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1602,12,11,0.92,4,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1610,7,6,0.86,3,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1615,14,13,0.93,6,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1617,31,31,1.0,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1621,31,33,1.06,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1630,23,27,1.17,5,0,0,0,0,1
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/install-windows.yml,1634,26,29,1.12,7,0,0,0,0,1
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/Windows.yml,1636,26,26,1.0,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/Windows.yml,1639,26,26,1.0,11,0,0,2,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/Windows.yml,1958,24,24,1.0,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/register-runner-windows.yml,1643,40,49,1.23,19,0,0,2,0,4
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1649,31,36,1.16,13,0,0,2,0,4
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1651,17,17,1.0,9,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1655,23,23,1.0,12,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1661,24,26,1.08,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1666,25,29,1.16,12,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1671,29,34,1.17,14,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1674,22,23,1.05,11,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/global-setup-windows.yml,1677,24,27,1.12,12,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1682,21,23,1.1,8,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1690,7,6,0.86,3,0,0,37,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1935,6,5,0.83,2,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1939,27,29,1.07,9,0,0,0,0,1
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1945,6,5,0.83,2,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1949,14,14,1.0,5,0,0,37,0,130
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1952,24,25,1.04,9,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runners-windows.yml,1955,24,24,1.0,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner-windows.yml,1696,12,12,1.0,5,0,0,37,0,130
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner-windows.yml,1702,10,10,1.0,4,0,0,35,0,129
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/config-runner-windows.yml,1927,25,29,1.16,8,0,0,37,0,427
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1709,26,27,1.04,14,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1716,24,26,1.08,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1722,26,27,1.04,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1728,27,31,1.15,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1735,28,32,1.14,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1741,27,30,1.11,14,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1748,28,32,1.14,14,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1755,28,33,1.18,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1762,29,35,1.21,16,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1768,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1773,24,26,1.08,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1779,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1786,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1793,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1800,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1807,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1814,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1821,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1828,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1835,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1842,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1849,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1856,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1863,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1870,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1875,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1880,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1887,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1892,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1897,25,28,1.12,15,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1902,25,27,1.08,14,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/update-config-runner-windows.yml,1907,16,16,1.0,6,0,0,8,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner-windows.yml,1914,25,26,1.04,10,0,0,37,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner-windows.yml,1915,46,60,1.3,17,0,0,37,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,tasks/line-config-runner-windows.yml,1920,47,66,1.4,18,0,0,37,0,259
riemers/ansible-gitlab-runner,ansible-gitlab-runner,handlers/main.yml,1960,15,16,1.07,6,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,handlers/main.yml,1969,20,21,1.05,7,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,handlers/main.yml,1976,28,29,1.04,10,0,0,0,0,0
riemers/ansible-gitlab-runner,ansible-gitlab-runner,handlers/main.yml,1981,12,11,0.92,4,0,0,0,0,0
cloudalchemy/ansible-grafana,ansible-grafana,tasks/preflight.yml,75,3,2,0.67,1,0,0,0,0,0
cloudalchemy/ansible-grafana,ansible-grafana,tasks/preflight.yml,77,11,11,1.0,3,0,0,0,0,0
cloudalchemy/ansible-grafana,ansible-grafana,tasks/preflight.yml,82,10,11,1.1,2,0,0,0,0,0
cloudalchemy/ansible-grafana,ansible-grafana,tasks/preflight.yml,87,10,11,1.1,2,0,0,0,0,0
